total_enthalpy,free_energy,homo,lumo,gap
-30.96674612,-29.49185388,-0.359779222,-0.276346915,0.091600833
-42.76379013,-43.04149222,-0.372444691,-0.263396851,0.111144443
-33.10737982,-32.74153264,-0.413201135,-0.281409413,0.128222056
-58.09836462,-58.40176879,-0.401556025,-0.2534623,0.157374667
-32.9723374,-32.59354799,-0.41125401,-0.311290866,0.106517908
-39.57918834,-39.51907765,-0.397184579,-0.2695065,0.119958728
-33.19297923,-33.24605231,-0.363343598,-0.251609268,0.138046958
-43.04840124,-42.8903775,-0.404271839,-0.324125389,0.077372194
-36.79683543,-36.55637359,-0.375187593,-0.249158925,0.131404144
-40.9845207,-40.65875765,-0.366502243,-0.248125309,0.116638686
-25.6099136,-18.43717911,-0.424482317,-0.299068358,0.13371271
-27.1220303,-22.89770354,-0.41277548,-0.287008112,0.11802826
-65.47065169,-65.68261601,-0.407788316,-0.277632795,0.131867598
-26.87437001,-22.7847602,-0.411359274,-0.091263492,0.334221283
-27.09046399,-23.0449508,-0.414227317,-0.2875913,0.118818197
-40.84451977,-40.59957838,-0.377481966,-0.248049929,0.13453106
-36.71257543,-36.40278556,-0.386120803,-0.246884188,0.140977678
-27.82670176,-26.10978317,-0.388708765,-0.250961697,0.136710724
-34.18810684,-33.089749,-0.392572593,-0.291734208,0.119126262
-44.70567118,-44.09408356,-0.408363921,-0.076222129,0.332973853
-34.16093103,-33.08296656,-0.394026827,-0.292856483,0.120990897
-53.81678059,-52.19548479,-0.417317142,-0.243330675,0.159032627
-50.54487538,-50.48161343,-0.405874255,-0.072809992,0.335904428
-34.83682629,-34.54076056,-0.447086572,-0.349769878,0.09414549
-34.58215808,-34.15848608,-0.378221742,-0.213663928,0.177696979
-40.26362281,-40.26514582,-0.408395125,-0.340740692,0.076115349
-38.77907339,-38.52093016,-0.407195156,-0.075385368,0.329945799
-27.87932636,-28.07136713,-0.411224716,-0.297148853,0.106908607
-44.72474338,-44.57696549,-0.407552582,-0.079786152,0.323501096
-31.40226149,-31.11375523,-0.434218806,-0.315437881,0.116502879
-46.27219133,-45.94031616,-0.425305227,-0.336677507,0.091770996
-31.143813,-30.74035245,-0.42079021,-0.285727783,0.125312375
-34.29803054,-33.93501896,-0.412448248,-0.275962053,0.131460844
-23.84334745,-24.09480767,-0.422404151,-0.303146108,0.112700623
-46.37407473,-45.99623478,-0.426527459,-0.34608989,0.090702895
-39.38384945,-38.85269353,-0.438448374,-0.311922394,0.124005909
-27.79185792,-27.96739535,-0.435098343,-0.316812609,0.112223511
-41.15961493,-40.82175891,-0.438333554,-0.336602914,0.104804921
-33.51926555,-33.1861395,-0.410488678,-0.286811577,0.120735062
-35.17651822,-34.71832525,-0.433328871,-0.297707106,0.122345879
-29.45018135,-28.82299644,-0.412726005,-0.284069647,0.122736653
-35.25931216,-34.95660158,-0.432862876,-0.299791041,0.121601994
-39.23682526,-38.64177738,-0.440073225,-0.310387344,0.123556056
-53.06379828,-53.63503803,-0.390911176,-0.255559356,0.13371622
-43.17983801,-43.19412395,-0.393046712,-0.264033274,0.131447695
-105.6507641,-105.7023044,-0.375466677,-0.266500366,0.112401271
-34.55251453,-34.1813528,-0.403722624,-0.300516669,0.100501359
-27.39990599,-27.5888539,-0.427207957,-0.315600056,0.110798984
-28.61691122,-28.78022022,-0.428622167,-0.309721706,0.112551414
-21.49016211,-13.95526273,-0.43160781,-0.353586576,0.086888672
-64.03864243,-64.0310559,-0.353683705,-0.241313228,0.144326119
