total_enthalpy,free_energy,homo,lumo,gap
-79.5421845,-79.76822152,-0.380680474,-0.286645323,0.094202671
-62.86383436,-63.65777794,-0.364616617,-0.292058666,0.075005679
-84.21031629,-84.56644011,-0.343880313,-0.23240574,0.106390059
-105.228923,-105.1225058,-0.374253165,-0.269342859,0.105981781
-61.55484546,-61.94518548,-0.373105587,-0.258232436,0.120667155
-75.08720929,-75.7009047,-0.371541184,-0.273230138,0.102780712
-58.40011557,-58.8699039,-0.383966561,-0.263785507,0.122456992
-75.29716174,-75.9078305,-0.380522056,-0.267858817,0.110599844
-81.9179671,-81.99726339,-0.357153671,-0.279318211,0.078559406
-66.17158125,-66.53193585,-0.366542143,-0.262073434,0.103871639
-37.17899701,-37.10514425,-0.375890759,-0.252555654,0.122384509
-77.64058744,-78.11361488,-0.371439058,-0.271076495,0.09959492
-85.01068262,-85.56457608,-0.348563587,-0.239516826,0.109374606
-72.49551212,-72.98440246,-0.366590515,-0.261693019,0.102994886
-67.60037151,-68.30598598,-0.357913379,-0.2661698,0.09161942
-65.80598383,-66.16819737,-0.362317146,-0.263636338,0.103649935
-48.15324629,-48.44234444,-0.364839547,-0.271306486,0.0941051
-46.68609384,-47.16255678,-0.358946873,-0.269471333,0.089177105
-78.23931601,-78.65734191,-0.332687696,-0.260823185,0.076546691
-58.51310571,-58.85246774,-0.363854877,-0.264491364,0.103886125
-107.7964177,-107.6235336,-0.371416731,-0.265104874,0.106209018
-107.8941486,-107.6653266,-0.373307693,-0.265715393,0.106131528
-49.48244723,-49.75997702,-0.344637782,-0.256275854,0.095421799
-47.60507276,-47.89144226,-0.356584154,-0.251121402,0.109594942
-64.14892976,-64.6474013,-0.350407499,-0.26463311,0.087287184
-43.26997183,-43.72313491,-0.339612237,-0.220356737,0.116182876
-81.64389856,-82.10973242,-0.361943027,-0.270500104,0.097760599
-74.0264398,-74.74883822,-0.3630837,-0.269742035,0.098308894
-67.69680181,-68.16754321,-0.348188523,-0.259528107,0.09123847
-64.74020523,-65.05714062,-0.356455164,-0.269327591,0.088237226
-84.96672196,-85.11944883,-0.339153772,-0.246614723,0.102100141
-72.58064571,-72.66565861,-0.373706268,-0.273856669,0.103162784
-50.95640995,-51.41710211,-0.354710682,-0.263648312,0.094165574
-58.48603543,-58.78640426,-0.346562579,-0.238331117,0.108655477
-43.86783977,-44.49998136,-0.356765317,-0.259640311,0.095088525
-46.85549078,-47.39272569,-0.356420122,-0.252501404,0.108044347
-75.33987893,-76.81471945,-0.363597445,-0.280681779,0.085424685
-72.95635562,-72.99567212,-0.342707188,-0.25335218,0.088402927
-121.358251,-113.0113855,-0.3410921,-0.265516816,0.081850157
-49.46038151,-50.08127869,-0.356605661,-0.244001998,0.112650365
-100.5359541,-100.9449619,-0.341186395,-0.256566143,0.082640529
-29.41716433,-29.79224752,-0.357338528,-0.26031386,0.098211366
-32.81843194,-32.92656339,-0.354356416,-0.255904786,0.098488195
-32.71957661,-32.87097505,-0.354573741,-0.253253876,0.099670996
-65.1781135,-65.79631785,-0.346394762,-0.257947605,0.086431584
-30.68759243,-30.7496159,-0.333122392,-0.224588944,0.123074947
