smiles,pkb
Cc1cn2cc(C(=O)N(C)C)c3c(c2n1)CC(c1ccccc1)CC3,6.67
Cc1nc2c(C)ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c1C,6.67
Cc1nc2c3c(c(C(=O)NC4CCC4)cn2c1C)CCC(c1ccccc1)O3,6.68
Nc1ccc2nnc3ccccc3c2c1,6.68
CNC(=O)/C=C(\c1ccc2nc(N)n(C(C)C)c2c1)c1cccc(F)c1F,6.69
Cc1nc2c3c(c(C(=O)NC4CC4)cn2c1C)CCC(c1ccccc1)O3,6.69
Nc1ccnnc1,6.69
CNC(=O)C=C(c1ccc2nc(N)n(C(C)C)c2c1)c1cccc(F)c1F,6.69
c1ccc(Cn2ccnc2)cc1,6.7
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C1COC(OCC2CCCCC2)C(C)N1,6.7
CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C(F)C1,6.7
CC(C)(C)c1ccnc(C(C)(C)C)c1,6.7
N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)N=C(N)OCC3F)c2)nc1,6.7
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C1COC(OCC2CCCCC2)CN1,6.7
CC(C)n1c(N)nc2ccc(/C(=C\C(N)=O)c3cccc(F)c3F)cc21,6.7
COc1cc(/C=C2\CCCN3C2=NOC3(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,6.7
Nc1cccc(-c2cccc(N)n2)n1,6.7
c1cc(N2CCOCC2)ccc1N1CCCCC1,6.7
CNC(=O)C=C(c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F,6.7
CCCN(CCCl)CCCl,6.7
NCC[n+]1cc(Br)c2ccccc2c1,6.71
CN(c1ccccc1)C1CCCC1,6.71
Cc1c([N+](=O)[O-])ccc2c(NCCC[NH+](C)C)ccnc12,6.71
CN(C)C=Nc1ccccc1Br,6.71
CN(C)C=Nc1ccc([N+](=O)[O-])cc1,6.71
Cc1nc2c3c(c(C(=O)N4CCCC4)cn2c1C)CCC(c1ccccc1)O3,6.73
Nc1cc(N2CCOCC2)nc(N)n1,6.73
CNC(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,6.74
Cc1ccccc1C1CCc2c(C(=O)N(C)C)cn3c(C)c(C)nc3c2O1,6.74
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC(c1ccc(F)cc1)O3,6.74
Cc1ncnc2c1NCCN2,6.74
Nc1ccc2c(Cl)c3ccccc3nc2c1,6.74
CCN(CC)C(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,6.75
Cc1ccc(C2CN2)cc1,6.76
Clc1cccc(Nc2c3ccccc3nc3ccccc23)c1,6.76
ONc1ccnc2ccccc12,6.76
COc1ccc(-c2cn3ccnc3[nH]2)c(OC)c1,6.76
COc1ccc(S(=O)(=O)NCCCN2CCOCC2)c(OC)c1OC,6.76
CN1CCc2cccc(c2)CCc2ccc1cc2,6.76
O=C([O-])c1cc2cc(Cn3ccnc3)ccc2s1,6.77
C[NH+](C)CCCNc1ccnc2cc([N+](=O)[O-])ccc12,6.77
CCC1C(=O)OCC1Cc1cncn1C,6.78
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC(c1ccccc1F)O3,6.78
Oc1ccc(F)cc1CN1CCOCC1,6.78
CN1CCN(C(=O)c2ccccc2)CC1,6.78
CNC(=NCCSCc1[nH]cnc1C)NC#N,6.8
CNC(=S)NCCSCc1nc[nH]c1C,6.8
CNC(=S)NCCSCc1[nH]cnc1C,6.8
CC1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)COC1(F)C(F)(F)F,6.8
CNC(=O)c1cn2c(C)c(C)nc2c2c1CCC1(CCc3ccccc31)O2,6.8
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,6.8
O=C(CCN1CCOCC1)c1cccc(Br)c1,6.8
Nc1cc(N)nc(N)n1,6.81
CCNN(C)CC,6.81
Cc1nc2c3c(c(C(=O)N4CCC4)cn2c1C)CCC1(CCc2ccccc21)O3,6.81
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,6.81
CC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,6.83
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC1(CCc2ccccc21)O3,6.84
Fc1ccccc1Nc1c2ccccc2nc2ccccc12,6.84
Nc1cnnc2ccccc12,6.84
Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)ccnc12,6.84
CCN(C)NC,6.85
NCC[n+]1ccc2ccccc2c1,6.85
CN(C)C=Nc1ccccc1Cl,6.85
Nc1ccccn1,6.86
C=CCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,6.86
CC(C)NC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,6.86
CCCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,6.86
CCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,6.86
CCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,6.86
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(C)c(C)n(Cc3ccccc3)c12,6.86
N#CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,6.86
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1,6.86
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CCC3)cc2)n1,6.86
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1,6.86
CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,6.86
Cc1cccc2c1CCC21CCc2c(C(=O)N(C)C)cn3c(C)c(C)nc3c2O1,6.87
O=S(=O)(O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.87
Nc1ccc2cnc3ccccc3c2c1,6.88
Cc1ccc(-c2nc3ccccc3[nH]2)cc1,6.9
CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2c(F)cccc2O1,6.9
Ic1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.9
c1ccn2ccnc2c1,6.9
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc[nH]2)CC1,6.9
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH]cn2)CC1,6.9
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,6.9
c1ccc(CC2=NCCC2)cc1,6.9
C[NH+](C)CCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,6.9
CC(CC(c1ccccc1)c1ccccc1)N1CCOCC1,6.9
CCC12CCCN3CCc4c(n(c5ccccc45)CC1)C32,6.9
O=S(=O)(O)CC(O)CN1CCOCC1,6.91
CCCCN(CC1CO1)CC1CO1,6.91
O=S(=O)([O-])CC(O)CN1CCOCC1,6.91
CCN(CC1CO1)CC1CO1,6.91
CN(C)c1ccc(C(O)(c2ccccc2)c2ccc(N(C)C)cc2)cc1,6.93
Cn1ccnc1,6.95
CN(c1ccc(Nc2c3ccccc3nc3ccccc23)cc1)S(C)(=O)=O,6.95
Nc1ccc2cc3cc(Cl)ccc3nc2c1,6.95
c1c[nH]cn1,6.95
CC(Cc1ccccc1)N(C)CCC#N,6.95
Nc1cc(N)c2cccnc2c1O,6.96
CC(=O)OCCc1cnc[nH]1,6.97
CC(=O)OCCc1c[nH]cn1,6.97
CN(c1ccccc1Nc1c2ccccc2nc2ccccc12)S(C)(=O)=O,6.97
Nc1cc(NCc2ccccc2)nc(N)n1,6.97
ClC1CC2CCN1CC2,6.98
Cc1ccnc(C)c1,6.99
C[NH+](C)CCCNc1ccnc2ccc([N+](=O)[O-])cc12,6.99
Brc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7
Brc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7
CCN1CCc2onc(OC)c2C1,7
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1(CCCNCC(F)F)c1ccccc1,7
COc1c2ccccc2nc2ccccc12,7
Cc1cc(C2CC3C(CF)SC(N)=NC3(c3ccc(F)cc3F)CO2)on1,7
Cc1coc(C2CC3C(CF)SC(N)=NC3(c3ccc(F)cc3F)CO2)n1,7
Cc1nc(-c2ccccc2)[nH]c1C,7
Cc1nc(-c2ccccc2SCc2ccccc2)[nH]c1C,7
Cc1nc2cc(N)ccc2n1C,7
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CC(C(F)(F)F)OC(N)=N1,7
Cc1nc2c(OCc3ccccc3)cccn2c1C,7
CN=C1C(C)(C)c2ccccc2C1(C)C,7
CC(O)C(CCC=O)OC1OC(C)C(N(C)C)C(O)C1O,7
C=CCCN1CC2CC(C1)c1cccc([O-])[n+]1C2,7
CCN(CC)CCBr,7
Nc1nc2cc3ccccc3cc2[nH]1,7.01
CN(C)CCC#N,7.01
C=CCN(CC=C)CCOC(=O)C(=C)C,7.02
CN(C)C1CCCC1C#N,7.02
COCc1ncc(C)[nH]1,7.03
COCc1nc(C)c[nH]1,7.03
CC(C)(C)C1(O)CCN2CC(c3ccccc3)c3ccccc3C2C1,7.03
CCCn1ccnc1CO,7.04
Cc1cccc(C(C)c2cnc[nH]2)c1C,7.04
Cc1cccc(C(C)c2c[nH]cn2)c1C,7.04
Cc1nc2c3c(c(C(=O)N4CCOCC4)cn2c1C)CCC(c1ccccc1)C3,7.05
O=C([O-])c1c2cccc1COCCOCc1ncc([nH]1)COCCOC2,7.05
NC(=O)CC(NC(=O)C(N)CS)C(=O)O,7.05
C=CCN1CCOCC1,7.05
Clc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.06
Clc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.06
NC(=NO)C(N)Cc1ccccc1,7.06
NNC(=O)C(N)Cc1ccccc1,7.06
CN1CCOC(O)(c2ccc(Br)cc2)C1,7.07
CCC(C)C(=O)CCN1CCOCC1,7.07
CC(C)N(CC1CO1)CC1CO1,7.07
CCNN(CC)CC,7.08
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,7.08
COc1ccc2[nH]c3c(C)nccc3c2c1,7.09
O=C(OC1CC2NC(C1)C1OC21)C(CO)c1ccccc1,7.09
COC(=O)Cn1ccnc1,7.1
Cc1cc(C)c(CO)c(C)n1,7.1
c1ccc2c(c1)C1CCN2C1,7.1
COc1cccc(C(=O)CCN2CCOCC2)c1,7.1
Nc1c2ccccc2nc2c1ccc1c([N+](=O)[O-])cccc12,7.1
CC1(C)CC(=O)C(C)(C)N1,7.1
CC(=O)NC(Cc1c[nH]cn1)C(=O)[O-],7.11
CCOc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,7.11
CCCCCn1ccnc1,7.12
COc1ccc2c3c1OC1C(O)C=CC4C(C2O)N(C)CCC341,7.12
CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN1CCOCC1,7.12
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(C)c(C)n(C)c12,7.13
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5O,7.13
CCN(CC)NC,7.14
CSC(N)=Nc1ccccc1,7.14
Cc1cc(N)nc2ccc3ccccc3c12,7.14
COc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,7.14
CSC(=N)Nc1ccccc1,7.14
CC(C)(C)Nc1ccccc1,7.15
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC(c1ccccc1)O3,7.15
O=S(=O)(O)CCCN1CCOCC1,7.15
CC(=O)Nc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.16
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC(c1ccccc1)C3,7.16
Cc1noc(C2=CCCN(C)C2)n1,7.16
CN(C)N,7.16
COc1ccccc1-c1nc2ccccc2[nH]1,7.17
Nc1ccc2cnccc2c1,7.17
CCCC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,7.17
NC(=O)C(N)C(O)C(=O)O,7.17
O=S(=O)([O-])CCCN1CCOCC1,7.17
OCCN1CCOCC1,7.18
CCN(CC)c1ccc(C)cc1,7.18
CCN(CC)c1ccccc1C,7.18
Cc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,7.18
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2c(C)c(C)n(CC(C)O)c12,7.19
CC(C)(O)c1ccn2ccnc2c1,7.2
CCCCCCn1ccnc1,7.2
Cc1nc2c3c(c(C(=O)N4CCCC4)cn2c1C)CCC(c1ccccc1)C3,7.2
CN1CCC=C(c2nc(-c3cn(C)c4ccccc34)no2)C1,7.2
Cn1cc(C2CC3C(CF)SC(N)=NC3(c3ccc(F)cc3F)CO2)cn1,7.2
Cn1cncc1C1CCN(C(=O)CCS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,7.2
NNCCCc1ccccc1,7.2
O=S(=O)(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,7.2
CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,7.2
CCC=CCc1nccn1C(C(=O)[O-])C(C)(C)S,7.2
CNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,7.2
O=[N+]([O-])c1cccc2nc3ccccc3c(NCCO)c12,7.2
CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,7.2
CCCCCCCCCCN(CCO)CC(O)CC,7.2
CC[NH+](CC)CCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,7.2
c1ccc(C2=NCCC2)cc1,7.2
COc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.21
Cc1ccc(N)nc1,7.22
COCCNC(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)C2,7.22
Cc1nc2c3c(c(C(=O)NCCO)cn2c1C)CCC(c1ccccc1)C3,7.22
CC(=CC(C)=Nc1ccccc1)Nc1ccccc1,7.22
CC(Cc1ccccc1)NCCC#N,7.23
CC(=O)Nc1ccccc1Nc1c2ccccc2nc2ccccc12,7.24
CN1CCC=C(c2nc(N(C)C)no2)C1,7.24
COC(=O)Nc1ccccc1Nc1c2ccccc2nc2ccccc12,7.24
Cc1cccnc1N,7.24
COc1ccc(S(=O)(=O)CCN2CCCCC2)c(OC)c1OC,7.24
COc1ccc(-c2nc3cc(C)ccc3[nH]2)c(OC)c1,7.25
c1ccc(C(CCN2CCOCC2)c2ccccc2)cc1,7.25
Cc1nc2c3c(c(C(N)=O)cn2c1C)CCC(c1ccccc1)C3,7.26
Nc1ccc2cc3ccc(Cl)cc3nc2c1,7.26
Nc1ccnc(N)n1,7.26
CN1CCOC(O)(c2ccccc2)C1,7.26
O=C(CCCN1CCOCC1)c1ccccc1,7.26
O=C1CN2CCC1CC2,7.27
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)C4)no2)cc1C#N,7.28
CCCN(CCC)CC(=O)NC1c2ccccc2-c2ccccc21,7.28
CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(CCC(=O)N=O)cc2F)C1,7.3
COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(N4CCN(C)CC4)cc(=O)oc3c2C)OC1(C)C,7.3
COc1cc2c(cc1OC)NCC2,7.3
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,7.3
Cc1cc2nc(C(=O)N(C)C)cc(NCc3c(C)cccc3C)c2[nH]1,7.3
Cc1ccc(NC(C)(C)C)cc1,7.3
NC(=O)C(N)CO,7.3
O=NC(=O)CCc1ccc(CN2CCCC(c3c[nH]c4ccccc34)C2)cc1,7.3
CCN(C)N,7.3
O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1,7.3
Nc1ccnc2ccc3ncccc3c12,7.3
CN(C)CC(CSCc1ccccc1)SCc1ccccc1,7.3
CN(C)c1ccc2cc3c(ccc4ccccc43)nc2c1,7.31
Nc1nc2ccccc2c2ccccc12,7.31
CCOC(=O)N1CCN(C)CC1,7.31
CCN(CC)c1ccccn1,7.32
CCCNC(C)C(=O)Nc1ccccc1C,7.32
O=C([O-])C(O)Cc1c[nH]cn1,7.32
COC(=O)CCCc1cnc[nH]1,7.33
CNC(=O)c1cc(NCc2c(C)cccc2C)c2[nH]c(C)cc2n1,7.33
COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)c1,7.34
Cc1noc(C2=CC(C)CN(C)C2)n1,7.34
C[N+](C)(C)CCN,7.34
CC(C)(C)n1ccnc1,7.35
Cc1noc(C2=CCC(C)N(C)C2)n1,7.35
Cc1cccc(C)c1NC(=O)CN(C)C,7.36
NC(=O)C=C(O)c1ccncc1,7.36
NC(Cc1c[nH]c2ccccc12)C(=O)O,7.38
Cc1cc2nccc(NCCC[NH+](C)C)c2cc1[N+](=O)[O-],7.38
CC(C)(C(=O)[O-])c1c[nH]c(CO)n1,7.38
O=C(Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1)c1ccccc1,7.39
CCc1cccc(C)c1CNc1cc(C(=O)N(C)C)nc2cc(C)[nH]c12,7.39
C=CCN(C)CCOC(=O)C(=C)C,7.39
Cc1nccc2c1[nH]c1cc(O)ccc12,7.39
Nc1cc(-c2ccccc2)nc2ccc(Br)cc12,7.4
Nc1cc(-c2ccccc2)nc2ccc(Cl)cc12,7.4
CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(CCC(=O)N=O)cc2Cl)C1,7.4
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(C)cc1,7.4
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(OC)cc1,7.4
COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(N4CCN(C)CC4)c(Cl)c(=O)oc3c2C)OC1(C)C,7.4
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)COC2F)c1,7.4
Cc1cccc(N)n1,7.4
FC1(F)CCCNC1,7.4
O=NC(=O)CCc1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)c(F)c1,7.4
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccccc1,7.4
C1=C(c2nc3ccccc3s2)C2CCN1CC2,7.4
C[NH+](C)CCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,7.4
CC1CN(C)CC(O)(c2ccccc2)O1,7.41
CCN(CC)CCS(=O)(=O)c1ccc(OC)c(OC)c1OC,7.41
CN(C)C=Nc1ccccc1O,7.41
Cc1cccc(C)c1NC(=O)CN,7.42
Nc1ccc2cc3c(ccc4ccccc43)nc2c1,7.42
NC(=O)Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.43
COc1cccc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)c1,7.44
Cc1cc(Cl)n(C)c2nc3ccccc3c1-2,7.45
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5(S(=O)(=O)[O-])CC43,7.45
CC(=O)NN=C1CCN(C)CC1,7.45
Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,7.46
c1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.46
c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.46
CC(C=C(c1cccs1)c1cccs1)N1CCCCC1C,7.46
CC=C1CN2CCC34C(=C(C(=O)OC)C1CC23)Nc1ccccc14,7.46
CCc1cc(Cl)n(C)c2nc3ccccc3c1-2,7.46
CCC(C(=O)[O-])C(CO)Cc1cncn1C,7.47
Nc1nc2ccccc2[nH]1,7.496667
FC1(F)CCNC1,7.5
C=CCOc1noc2c1CNCC2,7.5
CC(C)Oc1noc2c1CNCC2,7.5
CCNNC,7.5
CCN1CCN(c2cc(=O)oc3c(C)c(OC4OC(C)(C)C(OC)C(OC(=O)c5ccc(C)[nH]5)C4O)ccc23)CC1,7.5
Fc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.5
c1ccc(COc2noc3c2CNCC3)cc1,7.5
Cc1nc2c(CCc3ccccc3)cccn2c1C,7.5
CN(c1ccccc1)C(C)(C)C,7.5
CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(N)c2c1,7.5
O=C(CCCCN1CCOCC1)c1ccccc1,7.5
CCCCCCCCCCN(CCO)CC(C)O,7.5
CN(C)CC(Cl)CCl,7.5
CN(CCO)CCCl,7.5
CC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.51
CC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.51
Cc1cnc[nH]1,7.51
Cc1c[nH]cn1,7.51
Cc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.52
Cc1nn(C)c(N(C)C(=O)CN)c1C(=O)c1ccccc1F,7.52
CCN(CC)CCOC(=O)c1ccc2ccccc2c1,7.52
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCN1CCOCC1,7.52
CCN(CC)CCC(OC(=O)c1ccccc1)c1ccccc1,7.53
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3(S(=O)(=O)[O-])CC46,7.53
CN1CCOC(O)(c2cccc(C(F)(F)F)c2)C1,7.54
O=C1CC2OCC(S(=O)(=O)[O-])=C3CN4CCC56c7ccccc7N1C5C2C3CC46,7.54
CC(CN1CCCCC1)C(C#N)(c1ccccc1)c1ccccc1,7.54
CCCSC(=O)CCCc1cnc[nH]1,7.55
CCCSC(=O)CCCc1c[nH]cn1,7.55
CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)cc(OC2CCOCC2)c1,7.55
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCN1CCN(c2ccccc2)CC1,7.55
CC(C)N(Cc1ccccc1O)C(C)C,7.55
O=[N+]([O-])c1cccc2nc3ccccc3c(NCCCO)c12,7.55
O=C([O-])CCc1c[nH]cn1,7.55
COC(=O)C1=CCCN(C)C1,7.55
CCC12CCCN3CCC4(c5cccc(OC)c5N(C(C)=O)C4CC1)C32,7.57
CN1CCC2Cc3ccc(O)c(O)c3C3CCCC1C23,7.58
N=C(N)NOCC(=O)[O-],7.58
CCCNc1ccncc1S(=O)(=O)NC(=O)NC(C)C,7.58
C#CCOc1noc2c1CNCC2,7.6
C=C(Br)COc1noc2c1CNCC2,7.6
CC#CCOc1noc2c1CNCC2,7.6
CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1(CO)c1ccccc1)C1CCN(CCF)CC1,7.6
N#Cc1ccc(-c2ccc(CC(C#N)NC(=O)C3CC(O)CCN3)cc2)cc1,7.6
O=c1cc(-c2ccccc2)c2ccccc2n1CC1CN2CCC1(F)CC2,7.6
COc1noc2c1CNCC2,7.6
CCCOc1noc2c1CNCC2,7.6
CCOc1noc2c1CNCC2,7.6
CC(C)(C)N1CCCC(=O)C(O)CCC1,7.6
CCCCCCCCCCN(CC(C)O)CC(C)O,7.6
CCC1C(=O)NC(Cc2[nH]c(C=C3N=C(CC4NC(=O)C(C)C4CC)C(C)=C3CCC(=O)[O-])c(CCC(=O)[O-])c2C)C1C,7.6
COc1ccccc1N1CCN(CCCn2c(C)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,7.61
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.61
COc1ccc2c(c1)[nH]c1c(C)nccc12,7.615
CC(C)(C)c1ccccc1Nc1c2ccccc2nc2ccccc12,7.62
Nc1nccc2ccccc12,7.62
SCCN(Cc1ccccc1)Cc1ccccc1,7.62
CCN(CC)CCC#N,7.62
NC(=O)CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.63
CCN(N)CC,7.63
Cc1cn2ccc3c(c2n1)CC(c1ccccc1)CC3,7.63
CC(C)c1ccccc1Nc1c2ccccc2nc2ccccc12,7.64
COC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.64
COC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.64
Cc1nccn1C,7.64
O=S(=O)(O)Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.64
COC(=O)CN,7.64
CN(C)c1nc2cc3c(cc2[nH]1)CCCC3,7.65
Cc1cc(N)nc(N)n1,7.65
O=NC(=O)CCc1ccc(CNCCc2c[nH]c3ccccc23)cc1,7.65
C=CC1(O)CN2CCC1CC2C(O)c1cc([O-])[nH+]c2ccccc12,7.65
CCOC(=O)CC(c1ccccc1)N(C)C,7.66
CN1CCOCC1,7.66
Cc1cccc(C)c1NC(=O)C(C)N,7.67
NC(=O)CCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.67
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,7.67
CCc1ccccc1Nc1c2ccccc2nc2ccccc12,7.68
Nc1nc([Se-])c2ncn(C3OC(CO)C(O)C3O)c2n1,7.68
Nc1nc2cc3c(cc2[nH]1)CCCC3,7.69
CC(C)COc1noc2c1CNCC2,7.7
Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,7.7
Clc1cc(Cl)c(NC2=NCCN2)cc1Cl,7.7
NC(=O)CCCCCCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.7
NC(=O)CCCCCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.7
NC(=O)CCCCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.7
NC(=O)CCCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.7
Nc1ccnc(-c2cccc(Cl)n2)c1,7.7
O=NC(=O)CCc1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,7.7
CC(=O)OC(C1CC(C)C2C(O1)C(O)C1(C)C3CCC4C(C)(C)C(OC5CNCCO5)CCC45CC35CCC21C)C(C)(C)O,7.7
Cc1cc(C2CC3C(C)SC(N)=NC3(c3ccc(F)cc3F)CO2)on1,7.7
O=C1C2CC(CN3CCCCC23)C2=CCCCN12,7.7
O=C1C2CC(CN3CCCCC23)C2CCCCN12,7.7
c1ccc(CNC(CC2CCCCC2)CC2CCCCC2)cc1,7.7
CCNNCC,7.71
O=C(CN1CCCCC1)NCc1ccccc1,7.71
CN=C(C)SC,7.71
Cc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.72
Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.72
Clc1cc(Br)cc(Cl)c1NC1=NCCN1,7.72
C[Si](C)(C)OC1CN(Cc2ccc(Cl)cc2)C1,7.72
CCN1CCOCC1,7.72
CCc1ncc[nH]1,7.73
Cc1nc2c3c(ccn2c1C)CCC(c1ccccc1)O3,7.73
CC(CC(C#N)(c1ccccc1)c1ccccc1)N1CCCCC1,7.73
COc1ccccc1Nc1c2ccccc2nc2ccccc12,7.74
CC(C)CNCC(=O)c1ccc(O)cc1,7.74
CC[NH+](CC)CCCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,7.74
CCOC(=O)CN,7.74
